Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.282698961937716,1,0.726988848810903,0.720159222552198,0.0124759859808858,0,0.726988848810903
0.282698961937716,2,0.40661299764835,0.40661299764835,0.0124766202353876,0,0.40661299764835
0.282698961937716,5,0.125178127761873,0.125178127761873,0.0124764472467709,0,0.125178127761873
0.282698961937716,10,0.0326641364537659,0.025562905594167,0.0113654918470543,0,0.0326641364537659
0.282698961937716,20,3.01738944477442e-05,3.01738944477442e-05,3.01738944477442e-05,0,3.01738944477442e-05
0.282698961937716,50,0,0,0,0,0
0.28598615916955,0.02,0.791265978154423,0.785369536641833,0.0124750113260061,0,0.791265978154423
0.28598615916955,0.05,0.791265978154414,0.785369536641831,0.0124714723281911,0,0.791265978154414
0.28598615916955,0.1,0.791265978154416,0.785369536641833,0.0124749799009215,0,0.791265978154416
0.28598615916955,0.2,0.791265978154398,0.785369536641818,0.0124753216629936,0,0.791265978154398
0.28598615916955,0.5,0.781758006979428,0.781758006979428,0.012476751842636,0,0.781758006979428
0.28598615916955,1,0.726988848810901,0.720159222552194,0.0124765582843815,0,0.726988848810901
0.28598615916955,2,0.40966708863233,0.40966708863233,0.0124768351187161,0,0.40966708863233
