,Rxn_ID,Rxn_name,Rxn_Loc,Rxn_Subsystem,Rxn_Mw_c,Rxn_Mw_t,Rxn_Mw_p,Rxn_kcat,Rxn_genes_rules
3278,MG2tex_b,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3279,Zn2tex_b,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3280,CD2tex_b,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3281,GLUABUTt7pp_b,4-aminobutyrate/glutamate antiport (periplasm),Inner Membrane,"Transport, Inner Membrane",55077.0,55077.0,55077.0,22.0,b1492
3282,GLUt2rpp_b,"L-glutamate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",47159.0,47159.0,47159.0,22.0,b4077
3283,GLYALDtpp_b,Glyceraldehyde facilitated diffusion (periplasm),Inner Membrane,"Transport, Inner Membrane",29780.0,29780.0,29780.0,100000000.0,b3927
3284,EX_etha_e_b,Ethanolamine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3285,DHPTPE_b,Dihydroneopterin triphosphate 2'-epimerase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,14082.0,0.0,0.0,933.676,b2303
3286,ASO3tex_b,Arsenite transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3287,MANGLYCtex_b,2-O-alpha-mannosyl-D-glycerate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3288,EX_frulys_e_b,Fructoselysine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3289,FRUURt2rpp_b,"D-fructuronate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",47138.0,47138.0,47138.0,22.0,b4321
3290,FRUURtex_b,D-fructuronate transport via diffusion (extracellular),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3291,GLYCAt2rpp_b,"D-glycerate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",49009.0,49009.0,49009.0,22.0,b3127 or b2789
3292,GLYCAtex_b,D-glycerate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3293,EX_enlipa_e_b,Phosphoethanolamine KDO(2)-lipid (A) exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3294,EX_hacolipa_e_b,Hepta-acylated core oligosaccharide lipid A (E. coli) exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3295,FALDH2_b,Formaldehyde dehydrogenase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,39359.0,0.0,0.0,93.75,b0356
3296,GLYCtpp_b,Glycerol transport via channel (periplasm),Inner Membrane,"Transport, Inner Membrane",0.0,0.0,0.0,22.0,s0001 or b3927
3297,H2Otpp_b,H2O transport via diffusion (periplasm),Inner Membrane,"Transport, Inner Membrane",0.0,0.0,0.0,100000000.0,s0001 or b0875
3298,HCINNMt2rpp_b,"3-hydroxycinnamic acid transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",41551.0,41551.0,41551.0,22.0,b0353
3299,HISt2rpp_b,L-histidine reversible transport via proton symport (periplasm),Inner Membrane,"Transport, Inner Membrane",49690.0,49690.0,49690.0,22.0,b0112
3300,CBIAT_b,Cobinamide adenyltransferase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,21999.0,0.0,0.0,0.11,b1270
3301,COBALT2tex_b,Cobalt (Co+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3302,FALGTHLs_b,Formaldehyde glutathione ligase (spontaneous),Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0,0.0,0.0,100000000.0,s0001
3303,DIMPtex_b,DIMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3304,GALURt2rpp_b,"D-galacturonate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",46892.0,46892.0,46892.0,22.0,b3093
3305,GLCNt2rpp_b,"D-gluconate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",45967.0,45967.0,45967.0,22.0,b4321 or b4476 or b3415 or b4265
3306,GLCRt2rpp_b,"D-glucarate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",49009.0,49009.0,49009.0,22.0,b3127 or b2789
3307,GLCURt2rpp_b,"D-glucuronate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",33669.0,33669.0,33669.0,22.0,b3909 or b3093
3308,EX_h2o_e_b,H2O exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3309,EX_ala__D_e_b,D-Alanine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3310,XTSNtex_b,Xanthosine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3311,EX_hdca_e_b,Hexadecanoate (n-C16:0) exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3312,EX_glcr_e_b,D-Glucarate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3313,GLUDy_b,Glutamate dehydrogenase (NADP),Cytoplasmic,Glutamate Metabolism,48581.0,0.0,0.0,190.0,b1761 or (b3213 and b3212)
3314,UREAtpp_b,Urea transport via facilitate diffusion (periplasm),Inner Membrane,"Transport, Inner Membrane",29780.0,29780.0,29780.0,100000000.0,b3927
3315,PPPNt2rpp_b,"3-phenylpropionate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",41593.0,41593.0,41593.0,22.0,b2536
3316,PTRCORNt7pp_b,Putrescine/ornithine antiporter (periplasm),Inner Membrane,"Transport, Inner Membrane",46495.0,46495.0,46495.0,22.0,b0692
3317,HG2tex_b,Mercury (Hg+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3318,EX_mnl_e_b,D-Mannitol exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3319,DADNtex_b,Deoxyadenosine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane",33589.0,0.0,0.0,100000000.0,b0411
3320,DHAtex_b,Dihydroxyacetone transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3321,ETOHtex_b,Ethanol transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3322,EX_asn__L_e_b,L-Asparagine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3323,EX_mal__L_e_b,L-Malate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3324,EX_no2_e_b,Nitrite exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3325,HACD3_b,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,77072.0,0.0,0.0,0.004,b3846 or b2341
3326,ACACtex_b,Acetoacetate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3327,ACNAMtex_b,N-acetylneuraminate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane",27888.0,0.0,0.0,100000000.0,b4311 or b0929 or b2215
3328,H2Stex_b,H2s transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b1377 or b2215 or b0241 or b0929
3329,E4PD_b,Erythrose 4-phosphate dehydrogenase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,35532.0,0.0,0.0,73.6,b2927 or b1779
3330,EX_nh4_e_b,Ammonia exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3331,DADK_b,Deoxyadenylate kinase,Cytoplasmic,Nucleotide Salvage Pathway,23586.0,0.0,0.0,783.0,b0474
3332,EX_ddca_e_b,Dodecanoate (n-C12:0) exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3333,EX_r5p_e_b,Alpha-D-Ribose 5-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3334,EX_glyc2p_e_b,Glycerol 2-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3335,EX_malt_e_b,Maltose exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3336,4PEPTtex_b,LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3337,EX_pnto__R_e_b,(R)-Pantothenate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3338,CRNCAR_b,Carnitine-CoA racemase,Cytoplasmic,Oxidative Phosphorylation,28190.0,0.0,0.0,368.4865,b0036
3339,GLYCLTt2rpp_b,"Glycolate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",50677.0,50677.0,50677.0,22.0,b3603 or b2975
3340,HPPPNt2rpp_b,"3-(3-hydroxyphenyl)propionate transport via proton symport, reversible (periplasm)",Inner Membrane,"Transport, Inner Membrane",41551.0,41551.0,41551.0,22.0,b0353
3341,DHFR_b,Dihydrofolate reductase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,17999.0,0.0,0.0,22.6,b1606 or b0048
3342,EX_cit_e_b,Citrate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3343,TYRTA_b,Tyrosine transaminase,Cytoplasmic,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",34094.0,0.0,0.0,670.0,b4054 or b0928 or b3770
3344,EX_gam_e_b,D-Glucosamine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3345,EX_inost_e_b,Myo-Inositol exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3346,EX_mobd_e_b,Molybdate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3347,EX_so4_e_b,Sulfate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3348,EX_phe__L_e_b,L-Phenylalanine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3349,EX_thr__L_e_b,L-Threonine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3350,EX_uri_e_b,Uridine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3351,EX_halipa_e_b,Hepta-acylated KDO(2)-lipid (A) exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3352,EX_cmp_e_b,CMP exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3353,EX_malthx_e_b,Maltohexaose exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3354,PUNP4_b,Purine-nucleoside phosphorylase (Deoxyguanosine),Cytoplasmic,Nucleotide Salvage Pathway,25950.0,0.0,0.0,111.0,b2407 or b4384
3355,AMAOTr_b,Adenosylmethionine-8-amino-7-oxononanoate transaminase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,47336.0,0.0,0.0,0.283,b0774
3356,EX_csn_e_b,Cytosine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3357,EX_etoh_e_b,Ethanol exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3358,EX_his__L_e_b,L-Histidine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3359,EX_k_e_b,K+ exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3360,EX_na1_e_b,Sodium exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3361,ARGORNt7pp_b,Arginine/ornithine antiporter (periplasm),Inner Membrane,"Transport, Inner Membrane",49501.0,49501.0,49501.0,22.0,b1605
3362,EX_dmso_e_b,Dimethyl sulfoxide exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3363,EX_12ppd__S_e_b,"(S)-Propane-1,2-diol exchange",Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3364,EX_pppn_e_b,Phenylpropanoate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3365,EX_acgam1p_e_b,N-Acetyl-D-glucosamine 1-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3366,EX_galt_e_b,Galactitol exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3367,CU2tex_b,Copper (Cu+2) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b1377 or b2215 or b0241 or b0929
3368,GLCATr_b,D-glucose O-acetyltransferase,Cytoplasmic,Alternate Carbon Metabolism,20096.0,0.0,0.0,109.4666667,b0459
3369,ALAALAr_b,D-alanine-D-alanine ligase (reversible),Cytoplasmic,Cell Envelope Biosynthesis,32840.0,0.0,0.0,14.7,b0381 or b0092
3370,CLtex_b,Chloride (Cl-1) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3371,ACACT1r_b,Acetyl-CoA C-acetyltransferase,Cytoplasmic,Membrane Lipid Metabolism,26242.0,0.0,0.0,47.4,b2224 or b2342 or b3845
3372,EX_glcur1p_e_b,D-Glucuronate 1-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3373,EX_thrp_e_b,L-Threonine O-3-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3374,EX_pydxn_e_b,Pyridoxine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3375,SUCOAS_b,Succinyl-CoA synthetase (ADP-forming),Cytoplasmic,Citric Acid Cycle,71170.0,0.0,0.0,201.0,b0729 and b0728
3376,GALKr_b,Galactokinase,Cytoplasmic,Alternate Carbon Metabolism,41442.0,0.0,0.0,0.195,b0757
3377,YUMPS_b,YUMP synthetase,Cytoplasmic,Purine and Pyrimidine Biosynthesis,32910.0,0.0,0.0,0.00833,b2165
3378,EX_cys__L_e_b,L-Cysteine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3379,EX_gsn_e_b,Guanosine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3380,EX_orot_e_b,Orotate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3381,ADSL1r_b,Adenylsuccinate lyase,Cytoplasmic,Purine and Pyrimidine Biosynthesis,51543.0,0.0,0.0,2.9,b1131
3382,AICART_b,Phosphoribosylaminoimidazolecarboxamide formyltransferase,Cytoplasmic,Purine and Pyrimidine Biosynthesis,57329.0,0.0,0.0,5.0,b4006
3383,PROtex_b,L-proline transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b1377 or b2215 or b0241 or b0929
3384,SBTtex_b,D-sorbitol transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3385,PGM_b,Phosphoglycerate mutase,Cytoplasmic,Glycolysis/Gluconeogenesis,28556.0,0.0,0.0,275.0,b0755 or b3612
3386,TPI_b,Triose-phosphate isomerase,Cytoplasmic,Glycolysis/Gluconeogenesis,26972.0,0.0,0.0,9000.0,b3919
3387,RPI_b,Ribose-5-phosphate isomerase,Cytoplasmic,Pentose Phosphate Pathway,16073.0,0.0,0.0,8.0,b2914 or b4090
3388,PERD_b,Erythronate 4-phosphate (4per) dehydrogenase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,41368.0,0.0,0.0,1.0,b2320
3389,AKGtex_b,Alpha-ketoglutarate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3390,ALLTNtex_b,Allantoin transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3391,ASNtex_b,L-asparagine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3392,EX_o2_e_b,O2 exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3393,EX_gal_bD_e_b,Beta D-Galactose exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3394,EX_dump_e_b,DUMP exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3395,EX_o2s_e_b,Superoxide anion exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3396,EX_gal1p_e_b,Alpha-D-Galactose 1-phosphate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3397,EX_dcmp_e_b,DCMP exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3398,EX_23ccmp_e_b,"2',3'-Cyclic CMP exchange",Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3399,EX_3cmp_e_b,3'-cmp exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3400,ATHRDHr_b,L-allo-threonine dehydrogenase,Cytoplasmic,Threonine and Lysine Metabolism,27249.0,0.0,0.0,3.78,b1539
3401,LSERDHr_b,L-serine dehydrogenase,Cytoplasmic,Glycine and Serine Metabolism,27249.0,0.0,0.0,3.78,b1539
3402,DSERDHr_b,D-serine dehydrogenase,Cytoplasmic,Glycine and Serine Metabolism,27249.0,0.0,0.0,3.78,b1539
3403,EX_skm_e_b,Shikimate exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3404,EX_ag_e_b,Silver exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3405,EX_cys__D_e_b,D-Cysteine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3406,EX_acser_e_b,O-Acetyl-L-serine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3407,EX_cu_e_b,Cu+ exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3408,EX_arbtn_e_b,Aerobactin minus Fe3 exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3409,EX_dopa_e_b,Dopamine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3410,EX_hom__L_e_b,L-Homoserine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3411,EX_LalaDgluMdapDala_e_b,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange",Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3412,EX_LalaDgluMdap_e_b,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange",Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3413,EX_anhgm_e_b,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3414,EX_fald_e_b,Formaldehyde exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3415,TYMtex_b,Tyramine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3416,EX_g3pe_e_b,Sn-Glycero-3-phosphoethanolamine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3417,EX_pacald_e_b,Phenylacetaldehyde exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
3418,CMPtex_b,CMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3419,DUMPtex_b,DUMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3420,XMPtex_b,XMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3421,3PEPTtex_b,LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3422,ANHGMtex_b,GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3423,UDPKAAT_b,UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase,Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,42238.0,0.0,0.0,278.0,b2253
3424,FALDtex_b,Formaldehyde transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3425,MLTP1_b,Maltodextrin phosphorylase (maltopentaose),Inner Membrane,Alternate Carbon Metabolism,90522.0,90522.0,90522.0,0.001,b3417
3426,CYSDtex_b,D-cysteine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",38922.0,0.0,0.0,100000000.0,b0241 or b0929 or b1377 or b2215
3427,EX_acgal_e_b,N-Acetyl-D-galactosamine exchange,Exchange,Extracellular exchange,0.0,0.0,0.0,100000000.0,
