Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.208477508650519,0.02,0.741828612647026,0.735532084046451,0.012476183648385,0,0.741828612647026
0.208477508650519,0.05,0.733356429999718,0.733356429999718,0.0124764118934946,0,0.733356429999718
0.208477508650519,0.1,0.73015455317826,0.73015455317826,0.0124770747611995,0,0.73015455317826
0.208477508650519,0.2,0.717716820651327,0.717716820651327,0.0124783059966394,0,0.717716820651327
0.208477508650519,0.5,0.693263412835056,0.68769693866543,0.0124760645477187,0,0.693263412835056
0.208477508650519,1,0.645092464109126,0.639569675022068,0.0124765705047173,0,0.645092464109126
0.208477508650519,2,0.572861108330154,0.569767533107226,0.0124764013896676,0,0.572861108330154
0.208477508650519,5,0.371686760205608,0.366978450738184,0.0124767342577994,0,0.371686760205608
0.208477508650519,10,0.225285955307176,0.222113064929577,0.0124784742570967,0,0.225285955307176
0.208477508650519,20,0.11969267841325,0.11969267841325,0.0124777472946552,0,0.11969267841325
0.208477508650519,50,0.0453760443208286,0,0,1,0.0453760443208286
0.216262975778547,0.02,0.763789015883803,0.763789015883803,0.0124761836483853,0,0.763789015883803
0.216262975778547,0.05,0.761524941980837,0.761524941980837,0.0124755916371422,0,0.761524941980837
0.216262975778547,0.1,0.758199399206578,0.751159006918044,0.0124753213017043,0,0.758199399206578
0.216262975778547,0.2,0.74551389635058,0.74551389635058,0.0124760883664041,0,0.74551389635058
0.216262975778547,0.5,0.720312617035359,0.714747268286048,0.0124759681363075,0,0.720312617035359
0.216262975778547,1,0.668579513226491,0.664038436807453,0.0124765704339424,0,0.668579513226491
0.216262975778547,2,0.592307552997938,0.586586513039886,0.0124767009973714,0,0.592307552997938
0.216262975778547,5,0.371686760205608,0.0124767342577998,0,1,0.371686760205608
0.216262975778547,10,0.225285246938042,0.222112376912554,0.0124764950921008,0,0.225285246938042
0.216262975778547,20,0.119692678413249,0.119692678413249,0.0124790612517969,0,0.119692678413249
